user_id,start_time_iso,end_time_iso,model,api_key_name,api_key,type,price,amount
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-02T00:00:00+08:00,2026-08-03T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000006,28293
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-03T00:00:00+08:00,2026-08-04T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,input_cache_hit_tokens,0.000000025,1536
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-03T00:00:00+08:00,2026-08-04T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,input_cache_miss_tokens,0.000003,1216
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-03T00:00:00+08:00,2026-08-04T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,request_count,,12
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-03T00:00:00+08:00,2026-08-04T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000006,60580
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-03T00:00:00+08:00,2026-08-04T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,input_cache_miss_tokens,0.000001,84
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-03T00:00:00+08:00,2026-08-04T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,request_count,,1
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-03T00:00:00+08:00,2026-08-04T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000002,37
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-04T00:00:00+08:00,2026-08-05T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,input_cache_hit_tokens,0.000000025,1792
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-04T00:00:00+08:00,2026-08-05T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,input_cache_miss_tokens,0.000003,1326
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-04T00:00:00+08:00,2026-08-05T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,request_count,,14
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-04T00:00:00+08:00,2026-08-05T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000006,71582
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-05T00:00:00+08:00,2026-08-06T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,input_cache_hit_tokens,0.000000025,640
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-05T00:00:00+08:00,2026-08-06T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,input_cache_miss_tokens,0.000003,488
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-05T00:00:00+08:00,2026-08-06T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,request_count,,5
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-05T00:00:00+08:00,2026-08-06T00:00:00+08:00,deepseek-v4-pro,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000006,26443
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-05T00:00:00+08:00,2026-08-06T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,input_cache_miss_tokens,0.000001,168
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-05T00:00:00+08:00,2026-08-06T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,request_count,,2
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-05T00:00:00+08:00,2026-08-06T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000002,105
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-06T00:00:00+08:00,2026-08-07T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,input_cache_hit_tokens,0.00000002,2432
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-06T00:00:00+08:00,2026-08-07T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,input_cache_miss_tokens,0.000001,1824
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-06T00:00:00+08:00,2026-08-07T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,request_count,,22
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-06T00:00:00+08:00,2026-08-07T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000002,120054
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-07T00:00:00+08:00,2026-08-08T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,input_cache_hit_tokens,0.00000002,384
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-07T00:00:00+08:00,2026-08-08T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,input_cache_miss_tokens,0.000001,244
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-07T00:00:00+08:00,2026-08-08T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,request_count,,4
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-08-07T00:00:00+08:00,2026-08-08T00:00:00+08:00,deepseek-v4-flash,ahpal.cpm,sk-98e8a***********************0185,output_tokens,0.000002,13085
